"Sensor ID","PylumID","GUID","FQDN","Machine name","Internal IP address","External IP address","Site","Site ID","Anti-Ransomware mode","App Control mode","Isolated","Last seen","Last pylumID message update time","Sensor status","Service status","Last status action","Archived or unarchived comment","Sensor archived by user","Server name","Server ID","Server ip","OS","OS version","Data collection","Sensor version","Console version","First seen","Uptime","CPU usage","Memory usage","Outdated","Signatures mode state","Signature mode origin","PowerShell mode","Remote Shell Status","Anti-Malware mode","Anti-Malware mode origin","Last full scan","Last quick scan","Organization","Proxy address","Last prevention error","Last exit reason","Actions in progress","Pending actions","Last upgrade result","Department","Location","Critical Asset","Device Type","Custom Tags","AI detect mode","AI detect mode origin","AI prevent mode","AI prevent mode origin","Document protection status","Document protection mode","Assigned Policy","Policy ID","Policy Last Update","Compliance","Device control","Firewall control","Exploit protection mode","Signatures DB version","Last signatures update","Organizational unit","Group name","Serial number","Device model","Group assignment","BEP mode","VPP mode","Variant file prevention mode","Unique sensor key"
"60b411eee4b09ad79db094d5:PYLUMCLIENT_AXA PARTNERS ITALY_8T9J7H2_549842CF8B0E","PYLUMCLIENT_AXA PARTNERS ITALY_8T9J7H2_549842CF8B0E","1822154560.1198775089551518743","8t9j7h2.ipassistance.it","8t9j7h2","10.146.171.75","185.212.107.47","Primary","25593978","Prevent","Enabled","false","2025-01-01 11:06:21.000","2025-01-01 11:04:09.000","Stale","Down","None","","","entityfusion-5-t","60b411eee4b09ad79db094d5","10.147.10.165","Windows","Windows 11","Advanced","23.1.308.1","","2024-10-23 09:07:48.000","D1 02:47:39.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Partners Italy","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 10:54:58.000","true","Disabled","Disabled","Cautious","","","","AXA Partners","8T9J7H2","Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz","Dynamic","Detect","Detect","Disabled","13038a79-c8b1-4b99-b34e-8e02d7c500c6"
"60b413a9e4b09ad79db094df:PYLUMCLIENT_AXA BS_8W52043_7478270C16BB","PYLUMCLIENT_AXA BS_8W52043_7478270C16BB","1138066414.1198775089551518743","8w52043.axa-bs.intraxa","8w52043","10.90.80.24","103.219.5.22","Primary","25593978","Prevent","Enabled","false","2025-01-02 09:34:44.000","2025-01-02 09:29:33.000","Stale","Down","None","","","entityfusion-10-t","60b413a9e4b09ad79db094df","10.147.6.251","Windows","Windows 10","Advanced","23.1.308.1","","2025-01-01 11:47:11.000","D0 00:06:40.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","in.c1186939523.hybrid.skyhigh.cloud","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-02 09:24:54.000","false","Disabled","Disabled","Cautious","","","","AXA BS","8W52043","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","5dbfee67-f8ee-4132-91e7-aab816a6c19e"
"646b874ce4b03a4edebac87c:PYLUMCLIENT_AXA PARTNERS GERMANY_9079WT3_CC96E5951F7C","PYLUMCLIENT_AXA PARTNERS GERMANY_9079WT3_CC96E5951F7C","'-249863962.1198775089551518743","9079wt3.ger.axa-assistance.intraxa","9079wt3","10.146.124.144","85.239.101.227","Primary","25593978","Prevent","Enabled","false","2025-01-14 09:48:51.000","2025-01-14 09:48:28.000","Stale","Down","None","","","entityfusion-73-t","646b874ce4b03a4edebac87c","10.147.7.93","Windows","Windows 11","Advanced","23.1.308.1","","2023-12-15 15:38:13.000","D0 00:02:02.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Partners Germany","cybereasonproxy.ger.axa-assistance.intraxa","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-14 09:48:27.000","true","Disabled","Disabled","Cautious","","","Notebooks-W10, Clients, Computers, FFO","AXA Partners","9079WT3","12th Gen Intel(R) Core(TM) i7-1265U","Dynamic","Detect","Detect","Disabled","8358f177-d827-4bb0-a7a5-5dd9849adcde"
"6447fca9e4b015ef0216322c:PYLUMCLIENT_AXA BS_909RR73_74782719B828","PYLUMCLIENT_AXA BS_909RR73_74782719B828","'-1820567330.1198775089551518743","909rr73.axa-bs.intraxa","909rr73","10.90.80.46","161.69.80.196","Primary","25593978","Prevent","Enabled","false","2025-01-07 05:48:35.000","2025-01-07 05:45:47.000","Stale","Down","None","","","entityfusion-60-t","6447fca9e4b015ef0216322c","10.147.7.203","Windows","Windows 10","Advanced","23.1.308.1","","2024-11-25 05:58:47.000","D0 12:11:14.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-06 17:36:39.000","true","Disabled","Disabled","Cautious","","","","AXA BS","909RR73","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","18c549cf-4242-4737-96d2-7823ecdb2f23"
"646b871ee4b03a4edebac87a:PYLUMCLIENT_PHILIPPINES_911L-HTRINIDAD_00090FFE0001","PYLUMCLIENT_PHILIPPINES_911L-HTRINIDAD_00090FFE0001","'-1742590654.1198775089551518743","911l-htrinidad.ph.intraxa","911l-htrinidad","192.168.18.43","103.252.34.142","Primary","25593978","Prevent","Enabled","false","2025-01-10 14:32:11.000","2025-01-10 14:26:54.000","Stale","Down","None","","","entityfusion-72-t","646b871ee4b03a4edebac87a","10.147.10.187","Windows","Windows 11","Advanced","23.1.308.1","","2024-07-15 07:16:23.000","D0 09:31:01.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-24 02:52:51.000","true","Disabled","Disabled","Cautious","","","","Philippines","PF4JH4LF","12th Gen Intel(R) Core(TM) i5-1245U","Dynamic","Detect","Detect","Disabled","30947680-2a07-4841-94f5-739b5e64a011"
"646b88bae4b03a4edebac887:PYLUMCLIENT_PHILIPPINES_911L-JDELACRUZ_00090FFE0001","PYLUMCLIENT_PHILIPPINES_911L-JDELACRUZ_00090FFE0001","276446719.1198775089551518743","911l-jdelacruz.ph.intraxa","911l-jdelacruz","192.168.1.12","136.158.26.24","Primary","25593978","Prevent","Enabled","false","2025-01-15 14:44:53.000","2025-01-15 14:39:48.000","Stale","Down","None","","","entityfusion-81-t","646b88bae4b03a4edebac887","10.147.6.245","Windows","Windows 11","Advanced","23.1.308.1","","2024-01-25 09:16:32.000","D12 09:33:59.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-02-10 00:17:58.000","true","Disabled","Disabled","Cautious","","","PROD, Laptop, Computers, HR, AXA LIFE","Philippines","PF4JEW3A","12th Gen Intel(R) Core(TM) i5-1245U","Dynamic","Detect","Detect","Disabled","c7143582-10f8-428c-9866-f21bb4b7102f"
"6447f945e4b015ef02163215:PYLUMCLIENT_PHILIPPINES_91L-MGIRAY_E02BE9BC960B","PYLUMCLIENT_PHILIPPINES_91L-MGIRAY_E02BE9BC960B","915841039.1198775089551518743","91l-mgiray.ph.intraxa","91l-mgiray","192.168.1.8","136.158.27.216","Primary","25593978","Prevent","Enabled","false","2025-01-06 04:40:35.000","2024-09-23 07:02:39.000","Stale","Down","None","","","entityfusion-44-t","6447f945e4b015ef02163215","10.147.9.9","Windows","Windows 10","Advanced","23.1.308.1","","2024-07-01 05:19:57.000","D3 03:48:26.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-09-23 03:04:37.000","false","Disabled","Disabled","Cautious","","","","Philippines","PC1XAC9Q","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","fd3edd73-2aa4-405a-837c-2553fbe4daac"
"646b871ee4b03a4edebac87a:PYLUMCLIENT_PHILIPPINES_91L-REMORALES_8C1645753032","PYLUMCLIENT_PHILIPPINES_91L-REMORALES_8C1645753032","984681545.1198775089551518743","91l-remorales.ph.intraxa","91l-remorales","192.168.100.15","136.158.58.123","Primary","25593978","Prevent","Enabled","false","2024-12-23 15:43:18.000","2024-12-06 17:20:44.000","Stale","Down","None","","","entityfusion-72-t","646b871ee4b03a4edebac87a","10.147.10.187","Windows","Windows 10","Advanced","23.1.308.1","","2023-08-30 06:07:10.000","D2 12:19:24.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-31 03:24:05.000","true","Disabled","Disabled","Cautious","","","AXA LIFE, Computers, HR, Laptop, PROD","Philippines","PC11Q6R3","Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","653490ad-0472-4701-928a-59d64b1daf6e"
"646b8889e4b03a4edebac885:PYLUMCLIENT_AXA PARTNERS GERMANY_9G6WCB3_74782766FA50","PYLUMCLIENT_AXA PARTNERS GERMANY_9G6WCB3_74782766FA50","'-2074460993.1198775089551518743","9g6wcb3.ger.axa-assistance.intraxa","9g6wcb3","10.146.124.81","85.239.101.227","Primary","25593978","Prevent","Enabled","false","2025-01-16 12:02:43.000","2025-01-16 11:57:21.000","Stale","Down","Unarchive","error","","entityfusion-80-t","646b8889e4b03a4edebac885","10.147.6.244","Windows","Windows 11","Advanced","23.1.308.1","","2025-01-15 14:55:05.000","D0 00:05:02.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Partners Germany","cybereasonproxy.ger.axa-assistance.intraxa","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-16 11:54:21.000","false","Disabled","Disabled","Cautious","","","","AXA Partners","9G6WCB3","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","48eb7c3b-1513-4251-9d1d-4a5b5ba96b99"
"60b41457e4b09ad79db094e9:PYLUMCLIENT_AXA GOBO_9MQ2CY3_AC91A15FD07A","PYLUMCLIENT_AXA GOBO_9MQ2CY3_AC91A15FD07A","'-1020069944.1198775089551518743","9mq2cy3.axa-bs.intraxa","9mq2cy3","10.90.175.58","161.69.80.196","Primary","25593978","Prevent","Enabled","false","2025-01-17 14:37:22.000","2025-01-17 14:34:29.000","Stale","Down","None","","","entityfusion-16-t","60b41457e4b09ad79db094e9","10.147.10.183","Windows","Windows 10","Advanced","23.1.308.1","","2024-04-03 16:57:28.000","D0 06:47:52.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-17 12:44:27.000","true","Disabled","Disabled","Cautious","","","Suzlon-Aqua, Laptops, PC","AXA BS","9MQ2CY3","12th Gen Intel(R) Core(TM) i5-1245U","Dynamic","Detect","Detect","Disabled","f0fd5bb5-36f2-4e19-985a-9b0467e17641"
"6447f9fae4b015ef02163217:PYLUMCLIENT_AXA GOBO_9V42043_74782711ACA5","PYLUMCLIENT_AXA GOBO_9V42043_74782711ACA5","1780310236.1198775089551518743","9v42043.axa-bs.intraxa","9v42043","192.168.88.191","152.58.209.91","Primary","25593978","Prevent","Enabled","false","2025-01-03 11:57:55.000","2025-01-03 11:52:23.000","Stale","Down","None","","","entityfusion-45-t","6447f9fae4b015ef02163217","10.147.7.111","Windows","Windows 10","Advanced","23.1.308.1","","2023-07-07 12:30:13.000","D0 07:51:25.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 10:54:57.000","true","Disabled","Disabled","Cautious","","","MFAR, Laptops, PC","AXA BS","9V42043","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","df7b7a10-5921-405c-923c-695754fb62ac"
"6447fc09e4b015ef02163227:PYLUMCLIENT_AXA PARTNERS ITALY_9Y7Y633_549842CF8B0E","PYLUMCLIENT_AXA PARTNERS ITALY_9Y7Y633_549842CF8B0E","'-858375007.1198775089551518743","9y7y633.ipassistance.it","9y7y633","10.146.170.163","185.212.107.47","Primary","25593978","Prevent","Enabled","false","2025-01-15 12:06:23.000","2025-01-15 12:03:31.000","Stale","Down","None","","","entityfusion-56-t","6447fc09e4b015ef02163227","10.147.10.182","Windows","Windows 11","Advanced","23.1.308.1","","2024-10-17 08:28:02.000","D29 21:44:01.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Partners Italy","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-15 12:01:34.000","true","Disabled","Disabled","Cautious","","","","AXA Partners","9Y7Y633","Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz","Dynamic","Detect","Detect","Disabled","13038a79-c8b1-4b99-b34e-8e02d7c500c6"
"60b41310e4b09ad79db094d9:PYLUMCLIENT_AXA BS_9YDHN53_CC483A3CAD7A","PYLUMCLIENT_AXA BS_9YDHN53_CC483A3CAD7A","1151246131.1198775089551518743","9ydhn53.axa-bs.intraxa","9ydhn53","10.90.52.117","161.69.80.128","Primary","25593978","Prevent","Enabled","false","2025-01-13 10:53:44.000","2025-01-13 10:51:33.000","Stale","Down","None","","","entityfusion-24-t","60b41310e4b09ad79db094d9","10.147.6.208","Windows","Windows 10","Advanced","23.1.308.1","","2023-09-14 08:38:53.000","D6 04:50:41.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-09 11:06:21.000","true","Disabled","Disabled","Cautious","","","MFAR, Laptops, PC","AXA BS","9YDHN53","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","fa3a69bd-6205-4649-becd-b9b3dfdeccb1"
"60b411eee4b09ad79db094d5:PYLUMCLIENT_AXA BS_9YZP1F3_747827842E50","PYLUMCLIENT_AXA BS_9YZP1F3_747827842E50","216363611.1198775089551518743","9yzp1f3.axa-bs.intraxa","9yzp1f3","","161.69.80.196","Primary","25593978","Prevent","Enabled","false","2025-01-01 10:02:14.000","2025-01-01 09:59:21.000","Stale","Down","None","","","entityfusion-5-t","60b411eee4b09ad79db094d5","10.147.10.165","Windows","Windows 10","Advanced","23.1.308.1","","2024-09-23 08:57:01.000","D0 00:00:08.000","0.0","0","false","Disabled","","Disabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-01 09:41:56.000","false","Disabled","Disabled","Cautious","","","","AXA BS","9YZP1F3","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Disabled","Disabled","ad411272-0fc6-4eb9-ba99-224f1623c37b"
"646b87c3e4b03a4edebac880:PYLUMCLIENT_PHILIPPINES_A_701CE7DE4855","PYLUMCLIENT_PHILIPPINES_A_701CE7DE4855","'-288670647.1198775089551518743","a","a","192.168.1.10","58.69.160.110","Primary","25593978","Prevent","Enabled","false","2024-12-20 06:32:54.000","2024-12-20 06:27:14.000","Stale","Down","None","","","entityfusion-76-t","646b87c3e4b03a4edebac880","10.147.10.180","Windows","Windows 10","Advanced","23.1.308.1","","2023-08-28 03:26:41.000","D0 00:44:26.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Philippines","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 05:59:44.000","true","Disabled","Disabled","Cautious","","","New Computers","Philippines","7MTB2F2","Intel(R) Core(TM) i5-7200U CPU @ 2.50GHz","Dynamic","Detect","Detect","Disabled","9b6bccd7-c429-4997-8be2-fce39edf9a90"
"646b8537e4b03a4edebac86e:PylumClient_AXA Banque_17901894668530174406","PylumClient_AXA Banque_17901894668530174406","'-1409308206.1198775089551518743","macbookpro-16e8","A782STC02VV05NHTD6","172.20.10.6","176.137.143.235","Primary","25593978","Disabled","Not installed","false","2025-01-02 09:19:04.000","2025-01-02 09:13:44.000","Stale","Down","None","","","entityfusion-64-t","646b8537e4b03a4edebac86e","10.147.10.174","macOS","Monterey 12","Enabled","21.2.234.0","","2024-01-15 10:42:46.000","D0 00:19:31.000","0.0","0","true","Disabled","","Disabled","Disabled","Enabled","","Not performed","Not performed","AXA Banque","","","Stop request received from pylum","0","null","None","","","","","","Disabled","","Disabled","","Unknown","Unknown","POL_ALL_ADV_2.1_Default","726a0d14-06d0-4d0f-b84b-7aa0e1faa8de","2025-01-01 22:05:53.000","false","Disabled","Disabled","Unknown","","","","AXA Banque","","15"" MacBook Pro with Thunderbolt 3 and Touch ID, introduced mid 2017.","Dynamic","","","",""
"646b8537e4b03a4edebac86e:PYLUMCLIENT_AXA PARTNERS FRANCE TAI_AABLTLY504174_54E1ADAECF32","PYLUMCLIENT_AXA PARTNERS FRANCE TAI_AABLTLY504174_54E1ADAECF32","'-265016051.1198775089551518743","aabltly504174.grptai.eu","aabltly504174","10.147.168.77","161.69.108.44","Primary","25593978","Prevent","Enabled","false","2024-12-27 14:40:48.000","2024-12-27 14:38:00.000","Stale","Down","None","","","entityfusion-64-t","646b8537e4b03a4edebac86e","10.147.10.174","Windows","Windows 10","Advanced","23.1.308.1","","2023-09-14 08:37:36.000","D0 02:59:07.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Partners France TAI","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-27 11:39:55.000","true","Disabled","Disabled","Cautious","","","Laptops, W10-Stations","AXA Partners","PC0QCXRE","Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz","Dynamic","Detect","Detect","Disabled","c4a75479-8baf-4a6b-94e4-1abf32311a7a"
"646b8a41e4b03a4edebac891:PYLUMCLIENT_AXA PARTNERS FRANCE TAI_AABLTLYDEBUGTS_005056808668","PYLUMCLIENT_AXA PARTNERS FRANCE TAI_AABLTLYDEBUGTS_005056808668","1462874608.1198775089551518743","aabltlydebugts.grptai.eu","aabltlydebugts","10.147.168.145","161.69.108.44","Primary","25593978","Prevent","Enabled","false","2024-12-19 15:01:35.000","2024-12-19 15:00:43.000","Stale","Down","None","","","entityfusion-87-t","646b8a41e4b03a4edebac891","10.147.8.72","Windows","Windows 10","Advanced","23.1.308.1","","2024-12-19 14:02:20.000","D0 00:46:04.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Partners France TAI","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-19 14:16:39.000","false","Disabled","Disabled","Cautious","","","","AXA Partners","VMware-42 00 39 1a c6 c6 5f 41-4c 3b 6c 68 da b3 26 21","Intel(R) Xeon(R) Gold 6242R CPU @ 3.10GHz","Dynamic","Detect","Disabled","Disabled","25e94239-c23f-46a1-a2ea-526c5c27d0b3"
